動物的流水編號,動物的區域編號,動物所屬縣市代碼,動物所屬收容所代碼,動物的實際所在地,動物的類型,動物性別,動物體型,動物毛色,動物年紀,是否絕育,是否施打狂犬病疫苗,動物尋獲地,動物網頁標題,動物狀態,資料備註,其他說明,開放認養時間(起),開放認養時間(迄),動物資料異動時間,動物資料建立時間,動物所屬收容所名稱,圖片名稱(原始名稱),圖片名稱,圖片base64編碼,異動時間,cDate,地址,聯絡電話,
10605112101026,106-2-14-16,21,83,澎湖縣流浪動物收容中心,狗,M,BIG,白色,ADULT,T,N,馬公市,米克斯+拉拉混血狗,OPEN,大家好我叫嘟嘟~找一個家喔,,2017-05-11,2999-12-31,2017-05-24 21:24:05,2017-05-11 11:50:04,澎湖縣流浪動物收容中心,,http://animal-adoption.coa.gov.tw/uploads/animal_album/83/aadc6b93e89b00bb5747e86a4c910dd3.jpg,,,2017/5/25 上午 12:03:58,澎湖縣馬公市烏崁里260號,06-9213559,
10605121301007,106-H033D,13,89,恩愛動物診所,狗,M,BIG,黑色,ADULT,N,N,西螺鎮中山路,,OPEN,,,2017-05-12,2017-05-24,2017-05-24 21:23:50,2017-05-12 14:43:03,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1494578842_89_f677538bbc292a428443cf1855474a4d.JPG,,,2017/5/25 上午 12:03:58,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10605120601016,20170512016,6,61,,狗,M,MINI,黑,CHILD,F,N,桃園區,,OPEN,,,2017-05-12,2999-12-31,2017-05-24 21:22:53,2017-05-12 16:25:20,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/8689f49c4f7db4f5a5d50675dae636de.jpg,,,2017/5/25 上午 12:03:59,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605120601017,20170512017,6,61,,狗,M,MINI,黑,CHILD,F,N,桃園區,,OPEN,,,2017-05-12,2999-12-31,2017-05-24 21:22:40,2017-05-12 16:25:20,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/98f487cb88e7039420fdc2b0e222d320.jpg,,,2017/5/25 上午 12:03:59,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605151701010,0511A19,17,75,高雄市壽山站動物保護教育園區,狗,F,BIG,黑,ADULT,F,N,小港區高坪卅七街,,OPEN,,,2017-05-15,2999-12-31,2017-05-24 21:22:12,2017-05-15 16:20:21,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/6e0106af8b31a0b1afe0ea7a2d21f8d9.jpg,,,2017/5/25 上午 12:03:59,高雄市鼓山區萬壽路350號,07-5519059,
10605161002005,10604280032,10,67,,狗,M,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在北屯區"狗仔衫中清店"等待愛心認養喔！聯絡電話：04-24267066 台中市北屯區后庄北路11號,,2017-05-16,2999-12-31,2017-05-24 21:21:57,2017-05-16 09:50:07,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/97deb8bde03c9f880e22a496dd9689ef.PNG,,,2017/5/25 上午 12:04:00,臺中市南屯區中台路601號,04-23850976,
10506240201012,105062412,2,49,臺北市,狗,M,BIG,黑,ADULT,F,N,濱江街,,OPEN,動保案件,20816,2017-05-18,2999-12-31,2017-05-24 21:20:47,2016-06-24 15:39:28,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/e7085324ea6aa928c5fdef3dc8dccb30.jpg,,,2017/5/25 上午 12:04:01,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10406221702001,061503,17,76,高雄市燕巢站動物保護教育園區,狗,F,SMALL,白,CHILD,T,N,阿蓮區如意公園,,OPEN,,,2015-06-22,2999-12-31,2017-05-24 21:20:46,2015-06-22 13:16:44,高雄市燕巢動物保護關愛園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/76/557752a77e3dda544f12c4fae52bd958.jpg,,,2017/5/25 上午 12:00:27,高雄市燕巢區師大路98號,07-6051002,
10605181002007,10603200005,10,67,南屯園區,狗,M,MEDIUM,黑色,CHILD,T,N,,,OPEN,,,2017-05-18,2999-12-31,2017-05-24 21:20:22,2017-05-18 09:48:17,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/053338bc538e551bf87b1e8c9ac3b54b.png,,,2017/5/25 上午 12:04:01,臺中市南屯區中台路601號,04-23850976,
10603201701056,0219Q9,17,75,高雄市壽山站動物保護教育園區,狗,F,SMALL,黃,CHILD,F,N,左營區高鐵路旁 2/26送金林寵物櫥窗,,OPEN,,,2017-03-20,2999-12-31,2017-05-24 21:20:21,2017-03-20 15:02:42,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/ed7000d714bdec51317cc7e5788331b0.jpg,,,2017/5/25 上午 12:03:25,高雄市鼓山區萬壽路350號,07-5519059,
10511030601009,20161103009,6,61,,貓,F,MEDIUM,其他,ADULT,F,N,大園區,,OPEN,,,2016-11-03,2999-12-31,2017-05-24 21:20:12,2016-11-03 17:47:45,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/e331c5ac931f3d25e0b3058dad6d92bd.jpg,,,2017/5/25 上午 12:02:33,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605181101005,D17-1060518001,11,69,彰化縣流浪狗中途之家,狗,M,MEDIUM,黑色,ADULT,F,T,芳苑鄉,,OPEN,106年5月18日進入收容所，飼主送交，即日起開放領養,,2017-05-18,2999-12-31,2017-05-24 21:20:10,2017-05-18 14:29:52,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1495088673_69_c9d49cbf850e8adff5492719fd1c0f51.png,,,2017/5/25 上午 12:04:01,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10605182101012,106-5-18-c14,21,83,澎湖縣流浪動物收容中心,貓,F,MINI,虎斑,CHILD,F,F,馬公市,,OPEN,,,2017-05-18,2999-12-31,2017-05-24 21:19:53,2017-05-18 15:52:14,澎湖縣流浪動物收容中心,,http://animal-adoption.coa.gov.tw/uploads/animal_album/83/7f827e486f5ca0fcf1b53eed140cbb3a.jpg,,,2017/5/25 上午 12:04:01,澎湖縣馬公市烏崁里260號,06-9213559,
10511180601027,20161118027,6,61,,貓,M,SMALL,花色,CHILD,F,N,大溪區,,OPEN,,,2016-11-18,2999-12-31,2017-05-24 21:19:41,2016-11-18 16:46:15,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/c056f8c4a0aadf2f77df45a21383f755.jpg,,,2017/5/25 上午 12:02:38,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10604210601007,20170421007,6,61,,狗,F,MEDIUM,黃,ADULT,N,N,蘆竹區,,OPEN,,,2017-04-21,2999-12-31,2017-05-24 21:19:38,2017-04-21 15:58:52,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/fd35fdd0127b8a3f9326989178dd1c94.jpg,,,2017/5/25 上午 12:03:42,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10306270201161,103061730,2,49,臺北市,狗,M,MINI,白,CHILD,F,N,成功路五段35巷(工寮旁),,OPEN,,,2014-07-10,2999-12-31,2017-05-24 21:19:30,2014-06-27 15:11:17,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/8ffe6acea0cee7fbc72e867abf6f8088.jpg,,,2017/5/24 下午 11:59:51,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10310240301003,板橋2014102305 ,3,50,新北市板橋動物之家,狗,M,MINI,黑色,CHILD,F,F,三峽區,,OPEN,,,2014-10-24,2999-12-31,2017-05-24 21:19:27,2014-10-24 08:24:41,新北市板橋區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/50/419e55c04bd27dd8b4c12217a935b81a.JPG,,,2017/5/25 上午 12:00:07,新北市板橋區華東路1-9號,02-89662158,
10511180601030,20161118030,6,61,,貓,F,MEDIUM,花色,ADULT,F,N,大溪區,,OPEN,,,2016-11-18,2999-12-31,2017-05-24 21:19:03,2016-11-18 16:46:16,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/37a9cffb56ffd3941eea3d7c3fb6b26a.jpg,,,2017/5/25 上午 12:02:38,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10512050601041,20161205031,6,61,,貓,F,MEDIUM,其他,ADULT,N,N,大溪區,,OPEN,,,2016-12-05,2999-12-31,2017-05-24 21:18:29,2016-12-05 16:23:36,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/56b1179682bae933de177e099a85b997.jpg,,,2017/5/25 上午 12:02:43,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10307190201070,103063004,2,49,臺北市,狗,M,MINI,棕白,CHILD,F,N,中央北路二段,,OPEN,,,2014-08-13,2999-12-31,2017-05-24 21:18:23,2014-07-19 18:34:07,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1407333256_49_10e310deedc9ce493972d6cb2706ea48.jpg,,,2017/5/24 下午 11:59:57,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10605191301019,106-M004D,13,89,樺樺動物醫院,狗,F,MEDIUM,黃虎斑,ADULT,N,N,四湖鄉施湖村,,OPEN,,,2017-05-19,2017-05-31,2017-05-24 21:18:19,2017-05-19 14:31:52,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1495184325_89_f48aacbac9df52a965732440f394f54b.JPG,,,2017/5/25 上午 12:04:02,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10307190201234,103071207,2,49,臺北市,狗,M,MEDIUM,白,CHILD,F,N,,,OPEN,無睪丸,,2014-09-10,2999-12-31,2017-05-24 21:17:48,2014-07-19 18:34:15,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1409824789_49_d8bd66573509286582d56dea2cb9218f.jpg,,,2017/5/25 上午 12:00:00,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10403240501001,1040631,5,78,宜蘭縣流浪動物中途之家,狗,M,SMALL,白,CHILD,N,N,壯圍鎮公所,,OPEN,,,2015-03-24,2999-12-31,2017-05-24 21:17:47,2015-03-24 17:19:23,宜蘭縣流浪動物中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/78/271ed131644fa4a82b67d81a5dd8122b.jpg,,,2017/5/25 上午 12:00:18,宜蘭縣五結鄉成興村利寶路60號,039-602350,
10512290601010,20161229005,6,61,,貓,F,MEDIUM,其他,ADULT,N,N,大園區,,OPEN,,,2016-12-29,2999-12-31,2017-05-24 21:17:43,2016-12-29 17:54:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/2dcd2af80cdc6ae044612934852bf1e4.jpg,,,2017/5/25 上午 12:02:53,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10412250201001,104122506,2,49,臺北市,狗,M,MINI,黃,CHILD,T,N,至善路3段336弄,,OPEN,大家好~ 我是艾倫， 我對人其實是充滿興趣的， 但比較害羞，可以給我一點食物引誘我唷， 來點方法跟我拉近距離吧！,18861,2016-01-17,2999-12-31,2017-05-24 21:16:49,2015-12-25 14:13:50,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/f7b2e646e431916d6250deab82543dd4.jpg,,,2017/5/25 上午 12:01:04,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10601090601022,20170109001,6,61,,貓,F,MEDIUM,花色,ADULT,F,N,楊梅區,,OPEN,,,2017-01-09,2999-12-31,2017-05-24 21:16:40,2017-01-09 16:23:32,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/159c124628d7bded2a1fe6e02e429a04.jpg,,,2017/5/25 上午 12:02:57,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10604100601006,20170409001,6,61,,貓,F,MEDIUM,花色,ADULT,F,N,楊梅區,,OPEN,,,2017-04-10,2999-12-31,2017-05-24 21:15:46,2017-04-10 16:54:35,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/9421c1c2c58cb5bf7756e7481dbad9ae.jpg,,,2017/5/25 上午 12:03:34,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10604170601022,20170417006,6,61,,貓,M,SMALL,其他,CHILD,F,N,中壢區,,OPEN,,,2017-04-17,2999-12-31,2017-05-24 21:15:27,2017-04-17 16:33:49,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/de064e5db1b6465e08e987d3ba4154c1.jpg,,,2017/5/25 上午 12:03:40,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10302190302010,M005,3,51,新北市新店動物之家,狗,M,SMALL,棕色,CHILD,N,N,新店區,,OPEN,,,2014-02-20,2999-12-31,2017-05-24 21:14:43,2014-02-19 14:38:24,新北市新店區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/51/718c9ac243e1ead68e24b2cf6dabf8a8.JPG,,,2017/5/24 下午 11:59:20,新北市新店區安泰路235號,02-22159462,
10605080201003,106050704,2,49,臺北市,貓,F,MEDIUM,虎斑白,ADULT,F,N,福德街251巷6弄,,OPEN,我是晶晶 有著一雙水亮大眼 我才剛來到動物之家 所以目前對周遭都還是警戒著 如果可以讓我多些安全感 我想我可以更快適應新生活 你們願意嗎？ 快來看看我吧～ 說不定會被我電到哦！,23845,2017-05-08,2999-12-31,2017-05-24 21:14:41,2017-05-08 09:29:26,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/45c8e2ccdf61eb3d976745a72aa8599d.jpg,,,2017/5/25 上午 12:03:53,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10504280201002,105042806,2,49,臺北市,狗,M,MEDIUM,黃,ADULT,F,N,萬大路,,OPEN,瘦弱、輕微後癱、毛囊蟲,20125,2017-05-24,2999-12-31,2017-05-24 21:14:34,2016-04-28 14:59:40,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/65a6752c8573fd33c3d4a95e2a924fd5.jpg,,,2017/5/25 上午 12:04:07,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10304160301004,板橋2014040304 ,3,50,新北市板橋動物之家,狗,M,SMALL,黑黃色,CHILD,F,F,樹林區,,OPEN,,,2014-04-16,2999-12-31,2017-05-24 21:14:25,2014-04-16 08:50:35,新北市板橋區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/50/e30554ef70a73b8907790c2f055977ab.JPG,,,2017/5/24 下午 11:59:34,新北市板橋區華東路1-9號,02-89662158,
10301100005020,10301070020,10,91,中途動物醫院,狗,M,SMALL,黑色,ADULT,T,N,,,OPEN,北區中台動物醫院開放認養~Tel:04-22922955~,,2014-01-13,2999-12-31,2017-05-24 21:14:17,2014-01-10 13:52:42,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/3a1ccbab922e0f35bac1f1ddca0d6aa4.png,,,2017/5/24 下午 11:59:17,,,
10505230201004,105052108,2,49,臺北市,狗,M,MINI,灰,CHILD,F,N,福德路,,OPEN,跳蚤、皮病、尾部潰爛,20426,2016-06-17,2999-12-31,2017-05-24 21:14:11,2016-05-23 11:49:35,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/213292adb53b96857b8b7590a95bae01.jpg,,,2017/5/25 上午 12:01:39,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10508280201009,105082801,2,49,臺北市,狗,F,MEDIUM,黑,ADULT,T,N,重慶南路2段8巷,,OPEN,大家好，我是小鹿， 我生完寶寶已經在所內完成絕育， 現在已經開放認養嘍！ 我比較害羞，需要有耐心的人陪伴我~ 希望我也快快有個幸福的好歸宿。,21514,2017-02-21,2999-12-31,2017-05-24 21:14:10,2016-08-28 15:29:51,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/c5f2ecf7ea3915c54bfb5fbf8ec5636f.jpg,,,2017/5/25 上午 12:03:13,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10302170003002,新莊2014020602,3,52,新北市新莊動物之家,貓,F,SMALL,三花,ADULT,N,N,樹林區,,OPEN,,,2014-02-17,2999-12-31,2017-05-24 21:13:56,2014-02-17 14:14:41,新北市新莊區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/52/748ea3af71d699660efc3c88748987f8.jpg,,,2017/5/24 下午 11:59:19,新北市泰山區楓江路191號,02-22977814,
10307110309002,新北五股20140710-2,3,58,新北市五股動物之家,狗,M,MEDIUM,米黃,CHILD,N,N,三重區,,OPEN,,,2014-07-11,2999-12-31,2017-05-24 21:13:54,2014-07-11 13:36:01,新北市五股區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/58/535ddb0d212ce1ebb5e99704469b5d74.jpg,,,2017/5/24 下午 11:59:55,新北市五股區外寮路9-9號,02-82925265,
10507180201003,105071803,2,49,臺北市,狗,M,MINI,黑,CHILD,F,N,舊莊街2段232巷,,OPEN,,21087,2016-08-12,2999-12-31,2017-05-24 21:13:51,2016-07-18 14:40:03,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/ccfc877e5650cc378edb5ae80071583a.jpg,,,2017/5/25 上午 12:02:05,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10303030310002,八里2014022101,3,59,新北市八里動物之家,貓,F,MEDIUM,橘白,ADULT,F,N,八里區,,OPEN,,,2014-03-03,2999-12-31,2017-05-24 21:13:47,2014-03-03 10:33:04,新北市八里區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/59/546bff7f02ff087bf34e491d720ce43f.JPG,,,2017/5/24 下午 11:59:22,新北市八里區長坑村6鄰長道路36號,02-26194428,
10303030310003,八里2014022401,3,59,新北市八里動物之家,貓,M,MEDIUM,黑色,ADULT,F,N,八里區,,OPEN,,,2014-03-03,2999-12-31,2017-05-24 21:13:38,2014-03-03 10:42:46,新北市八里區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/59/425f66641f9816e24f730353287d385b.JPG,,,2017/5/24 下午 11:59:22,新北市八里區長坑村6鄰長道路36號,02-26194428,
10605191801004,10605191801004,18,77,屏東縣流浪動物收容所,狗,M,BIG,黑色,ADULT,F,N,,,OPEN,,,2017-05-19,2018-06-01,2017-05-24 21:13:01,2017-05-19 15:43:37,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/968c6d8ac6a87982c56791079b2352df.png,,,2017/5/25 上午 12:04:02,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094,
10303200201016,103031703,2,49,臺北市,狗,F,SMALL,黑,CHILD,F,N,南港路三段(加油站附近),,OPEN,,,2014-03-20,2999-12-31,2017-05-24 21:12:35,2014-03-20 11:26:13,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1395286070_49_1192723cfa34486427dfd941e37118c0.jpg,,,2017/5/24 下午 11:59:25,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10303200201002,103031602,2,49,臺北市,狗,M,MEDIUM,黑,ADULT,F,N,民族東路,,OPEN,陰囊無睪丸,,2014-03-20,2999-12-31,2017-05-24 21:12:29,2014-03-20 11:26:13,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1395286051_49_b5d3b7d022b8dbde8c821f76ae869fdb.jpg,,,2017/5/24 下午 11:59:24,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10303200201005,103031605,2,49,臺北市,狗,M,MEDIUM,黑,ADULT,F,N,林森南路、青島東路交叉口,,OPEN,多處外傷,,2014-03-20,2999-12-31,2017-05-24 21:12:12,2014-03-20 11:26:13,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1395286055_49_110f782f7950d7be8b8c40a0a97461d7.jpg,,,2017/5/24 下午 11:59:25,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10303200201011,103031611,2,49,臺北市,狗,M,BIG,黑棕,ADULT,F,N,,,OPEN,,,2014-03-20,2999-12-31,2017-05-24 21:12:05,2014-03-20 11:26:13,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1395286063_49_7ffbc0faf805fd0e40b57117e20d7c18.jpg,,,2017/5/24 下午 11:59:25,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10605220601020,20170521008,6,61,,狗,M,MEDIUM,黑,ADULT,T,N,八德區,,OPEN,,,2017-05-22,2999-12-31,2017-05-24 21:12:03,2017-05-22 16:30:19,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/d257d5acdb0a0928030385d4bb9fa880.jpg,,,2017/5/25 上午 12:04:05,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605220601030,20170522009,6,61,,狗,M,SMALL,黑,CHILD,F,N,中壢區,,OPEN,,,2017-05-22,2999-12-31,2017-05-24 21:11:47,2017-05-22 16:30:20,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/7fffe5954e4d16a0d036c7cc17a62ab3.jpg,,,2017/5/25 上午 12:04:05,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10603141101005,B17-1060312003,11,69,彰化縣流浪狗中途之家,狗,F,MEDIUM,黃色,ADULT,F,T,伸港鄉,,OPEN,106年3月12日進入收容所，捕捉或拾獲地點：伸港鄉新港路176號，即日起開放領養,,2017-03-14,2999-12-31,2017-05-24 21:11:30,2017-03-14 11:53:53,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1489463540_69_46fa5a9e9bec4bcfa085932d965c32ea.png,,,2017/5/25 上午 12:03:21,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10307180302002,新北新店20140718-2,3,51,新北市新店動物之家,狗,M,MINI,黑色,CHILD,N,N,新店區,,OPEN,,,2014-07-18,2999-12-31,2017-05-24 21:10:56,2014-07-18 16:15:29,新北市新店區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/51/36858e33921372211d747adbee57520c.jpg,,,2017/5/24 下午 11:59:55,新北市新店區安泰路235號,02-22159462,
10301080005004,10212306017,10,91,中途動物醫院,狗,M,MEDIUM,米色,CHILD,T,N,,,OPEN,我在清水區"中華動物醫院"等待主人的愛心認養喔!!,,2014-01-14,2999-12-31,2017-05-24 21:09:38,2014-01-08 17:14:53,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/fd11ad246609475e4ab5f4cbbb006c6f.png,,,2017/5/24 下午 11:59:18,,,
10307190201166,103070703,2,49,臺北市,狗,M,MEDIUM,黑,ADULT,F,N,萬壽街,,OPEN,,,2014-09-04,2999-12-31,2017-05-24 21:03:47,2014-07-19 18:34:12,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1409216521_49_3035976b34dd7580e6eb9e05498b25f8.JPG,,,2017/5/24 下午 11:59:59,臺北市內湖區潭美街852號,02-87913254;02-87913255,
